Date,AAPL,MSFT,GOOG,AMZN,NVDA,TSLA,META,JPM,V,NFLX
2015-04-06,28.403535842895508,35.79496765136719,26.638591766357422,18.851999282836914,0.5220600366592407,13.539999961853027,82.05327606201172,45.9527702331543,60.70035171508789,60.33000183105469
2015-04-07,28.104663848876953,35.77775955200195,26.651248931884766,18.720500946044922,0.5266375541687012,13.550000190734863,81.933837890625,46.24152374267578,61.25894546508789,60.494285583496094
2015-04-08,28.013212203979492,35.682979583740234,26.87904167175293,19.059999465942383,0.5304921269416809,13.844667434692383,81.89402770996094,46.39351272583008,61.91062545776367,63.04999923706055
2015-04-09,28.227331161499023,35.73468017578125,26.83785057067871,19.177000045776367,0.5427785515785217,14.005999565124512,81.78455352783203,46.71268844604492,61.85478210449219,62.78571319580078
2015-04-10,28.347774505615234,35.941444396972656,26.799638748168945,19.13249969482422,0.5483196377754211,14.0600004196167,81.65515899658203,46.8874626159668,61.761688232421875,64.93856811523438
2015-04-13,28.29201889038086,35.97589874267578,26.757949829101562,19.118000030517578,0.5432606339454651,13.985333442687988,82.62060546875,47.16864776611328,61.08205032348633,67.81143188476562
2015-04-14,28.169340133666992,35.881134033203125,26.322216033935547,19.25550079345703,0.5386828184127808,13.830666542053223,83.12821197509766,47.905757904052734,61.00759506225586,68.38714599609375
2015-04-15,28.27640724182129,36.406654357910156,26.42841911315918,19.172500610351562,0.5451875925064087,13.85533332824707,82.322021484375,48.79487991333008,61.147220611572266,67.92285919189453
2015-04-16,28.140350341796875,36.320491790771484,26.49144744873047,19.302000045776367,0.5418148040771484,13.779999732971191,81.92389678955078,48.49092483520508,61.11928939819336,80.29285430908203
2015-04-17,27.823640823364258,35.85528564453125,26.0075740814209,18.777999877929688,0.5348283648490906,13.78600025177002,80.40106964111328,47.753780364990234,60.0672721862793,81.6500015258789
2015-04-20,28.45928955078125,36.966609954833984,26.569860458374023,19.475500106811523,0.5321784615516663,13.684666633605957,82.70023345947266,48.05775451660156,60.25347900390625,81.05571746826172
2015-04-21,28.30539894104004,36.7340202331543,26.49988555908203,19.55900001525879,0.5314556360244751,13.96066665649414,83.22774505615234,47.35102462768555,60.839996337890625,80.06285858154297
2015-04-22,28.686782836914062,37.03553771972656,26.767627716064453,19.489999771118164,0.5374784469604492,14.629332542419434,84.2330093383789,47.82978057861328,63.316410064697266,79.66857147216797
2015-04-23,28.92097282409668,37.33706283569336,27.14653778076172,19.499500274658203,0.5353099703788757,14.573332786560059,82.02342224121094,47.723384857177734,63.046424865722656,79.86571502685547
2015-04-24,29.057024002075195,41.23960876464844,28.04281997680664,22.2549991607666,0.530733048915863,14.562000274658203,81.14754486083984,47.5713996887207,62.823001861572266,79.77143096923828
2015-04-27,29.585617065429688,41.3774528503418,27.63759422302246,21.92799949645996,0.5348283648490906,15.436667442321777,81.52577209472656,47.37381362915039,62.46923065185547,80.86856842041016
2015-04-28,29.119474411010742,42.3509407043457,27.553495407104492,21.465499877929688,0.5374784469604492,15.36533260345459,80.3015365600586,47.692996978759766,62.16201400756836,80.43714141845703
2015-04-29,28.691247940063477,42.264801025390625,27.32457733154297,21.4685001373291,0.5333829522132874,15.49666690826416,80.092529296875,48.331336975097656,62.692649841308594,80.40714263916016
2015-04-30,27.912857055664062,41.9029655456543,26.740346908569336,21.089000701904297,0.5348283648490906,15.069999694824219,78.40049743652344,48.072940826416016,61.49169921875,79.5
2015-05-01,28.76038932800293,41.92018508911133,26.76821517944336,21.14349937438965,0.5480786561965942,15.0686674118042,78.61946868896484,48.33893585205078,61.23102569580078,79.57571411132812
2015-05-04,28.704631805419922,41.558372497558594,26.91153335571289,21.152000427246094,0.5447058081626892,15.36733341217041,78.4403076171875,49.18245315551758,61.054141998291016,79.27143096923828
2015-05-05,28.057830810546875,41.00700759887695,26.414886474609375,21.059499740600586,0.530733048915863,15.529999732971191,77.1961669921875,48.93928146362305,61.40790557861328,80.79285430908203
2015-05-06,27.88163185119629,39.869842529296875,26.08743667602539,20.954999923706055,0.5324193239212036,15.362000465393066,77.733642578125,48.574501037597656,61.13789749145508,80.07714080810547
2015-05-07,28.05408477783203,40.23165512084961,26.409910202026367,21.3439998626709,0.5418148040771484,15.786666870117188,78.06209564208984,49.015254974365234,61.9850959777832,80.74857330322266
2015-05-08,28.5826416015625,41.13623809814453,26.784137725830078,21.684499740600586,0.5018232464790344,15.77400016784668,78.14171600341797,49.76759338378906,64.67567443847656,82.0857162475586
2015-05-11,28.291492462158203,40.80885314941406,26.658729553222656,21.642499923706055,0.4970048666000366,15.965999603271484,77.64407348632812,49.737186431884766,64.25670623779297,84.27857208251953
2015-05-12,28.19070816040039,40.79165267944336,26.327302932739258,21.551000595092773,0.5018232464790344,16.31599998474121,77.09664154052734,49.66880416870117,63.94950485229492,83.37714385986328
2015-05-13,28.222057342529297,41.032867431640625,26.35616683959961,21.3435001373291,0.5047141909599304,16.211999893188477,78.07205200195312,49.79038619995117,64.02408599853516,82.87285614013672
2015-05-14,28.880525588989258,41.97187423706055,26.793094635009766,21.61400032043457,0.512905478477478,16.273332595825195,80.9883041381836,50.19314956665039,65.28311920166016,83.8357162475586
2015-05-15,28.840208053588867,41.610050201416016,26.566667556762695,21.299999237060547,0.513146162033081,16.589332580566406,80.04275512695312,50.063961029052734,64.88211059570312,87.60713958740234
2015-05-18,29.15824317932129,41.360225677490234,26.489534378051758,21.261999130249023,0.5124235153198242,16.583332061767578,80.50060272216797,50.47432327270508,65.28311920166016,88.26714324951172
2015-05-19,29.13136863708496,41.25617218017578,26.74134063720703,21.085500717163086,0.5092285871505737,16.47599983215332,80.25177001953125,50.922672271728516,65.432373046875,88.06857299804688
2015-05-20,29.12912940979004,41.25617218017578,26.836389541625977,21.19300079345703,0.5092285871505737,16.290000915527344,80.17215728759766,50.519927978515625,65.07793426513672,88.79000091552734
2015-05-21,29.4270076751709,41.117435455322266,26.997629165649414,21.581499099731445,0.505598247051239,16.374666213989258,80.10247802734375,50.64910125732422,64.69559478759766,89.00285339355469
2015-05-22,29.684558868408203,40.66654586791992,26.878192901611328,21.381500244140625,0.5048720240592957,16.51533317565918,80.16219329833984,50.51231384277344,64.92875671386719,88.83856964111328
2015-05-26,29.030580520629883,40.39774703979492,26.49052619934082,21.273500442504883,0.5017257928848267,16.497333526611328,78.95787811279297,49.94997787475586,63.92153549194336,87.99285888671875
2015-05-27,29.572580337524414,41.28219223022461,26.862266540527344,21.570999145507812,0.528590977191925,16.495332717895508,80.17215728759766,50.51231384277344,64.8074951171875,89.85713958740234
2015-05-28,29.514339447021484,41.14344024658203,26.861772537231445,21.328500747680664,0.535851776599884,16.76333236694336,79.7740249633789,50.30714797973633,64.8727798461914,89.50714111328125
2015-05-29,29.178403854370117,40.631858825683594,26.480077743530273,21.46150016784668,0.535609781742096,16.719999313354492,78.81852722167969,49.98796463012695,64.05209350585938,89.15142822265625
2015-06-01,29.23662567138672,40.952693939208984,26.573633193969727,21.54599952697754,0.541660487651825,16.6299991607666,79.91336822509766,50.2159423828125,64.4531021118164,89.00285339355469
2015-06-02,29.106733322143555,40.68389129638672,26.831911087036133,21.54949951171875,0.5310114026069641,16.55666732788086,80.06266784667969,50.17034912109375,64.38782501220703,89.12999725341797
2015-06-03,29.14255714416504,40.623199462890625,26.888145446777344,21.829500198364258,0.5252026915550232,16.599332809448242,82.05327606201172,50.687103271484375,64.30390167236328,88.8085708618164
2015-06-04,28.972349166870117,40.19832229614258,26.70849609375,21.538999557495117,0.5346418619155884,16.39466667175293,81.66510772705078,50.40591812133789,63.613739013671875,89.34857177734375
2015-06-05,28.81333351135254,40.007564544677734,26.540790557861328,21.34749984741211,0.5387561917304993,16.609333038330078,81.75469207763672,51.2342529296875,63.76296615600586,90.45999908447266
2015-06-08,28.622957229614258,39.65205001831055,26.217323303222656,21.174999237060547,0.5264127254486084,17.086000442504883,80.29158782958984,50.83148956298828,63.11945724487305,89.60428619384766
2015-06-09,28.537857055664062,39.58268356323242,26.210355758666992,21.27400016784668,0.5290751457214355,17.066667556762695,80.29158782958984,51.051876068115234,63.37128829956055,92.44999694824219
2015-06-10,28.86484718322754,40.41510009765625,26.707998275756836,21.53849983215332,0.5196359753608704,16.713333129882812,81.77459716796875,51.872596740722656,64.93804931640625,95.87142944335938
2015-06-11,28.799894332885742,40.2676887512207,26.604488372802734,21.648500442504883,0.5252026915550232,16.76066780090332,81.4461441040039,52.070167541503906,64.94740295410156,95.09428405761719
2015-06-12,28.48185920715332,39.86015319824219,26.49102783203125,21.496000289916992,0.5109228491783142,16.71266746520996,81.14754486083984,51.86497497558594,64.65829467773438,94.41857147216797
2015-06-15,28.425872802734375,39.435279846191406,26.235736846923828,21.183500289916992,0.509955108165741,16.691999435424805,80.3313980102539,51.667396545410156,63.94950485229492,93.43142700195312
2015-06-16,28.578166961669922,39.73876190185547,26.283010482788086,21.363000869750977,0.5162474513053894,16.874666213989258,80.67976379394531,51.95619201660156,64.35984802246094,95.27285766601562
2015-06-17,28.510982513427734,39.86015319824219,26.338247299194336,21.390499114990234,0.5222982168197632,17.360666275024414,81.40633392333984,51.78137969970703,64.11737823486328,94.27143096923828
2015-06-18,28.640878677368164,40.510475158691406,26.709989547729492,21.969499588012695,0.5310114026069641,17.459333419799805,82.52108764648438,52.267757415771484,64.81682586669922,94.74285888671875
2015-06-19,28.354206085205078,39.972862243652344,26.707998275756836,21.746000289916992,0.5293170213699341,17.500667572021484,82.12295532226562,51.73579406738281,64.06141662597656,93.87142944335938
2015-06-22,28.58041000366211,40.085594177246094,26.78264617919922,21.81450080871582,0.5271388292312622,17.319332122802734,84.34249114990234,52.40454864501953,64.43445587158203,96.4142837524414
2015-06-23,28.450504302978516,39.80812072753906,26.8966064453125,22.29949951171875,0.5135852694511414,17.844667434692383,87.46775817871094,53.00487518310547,64.74221801757812,97.31285858154297
2015-06-24,28.69239616394043,39.57400894165039,26.765228271484375,22.04199981689453,0.5085025429725647,17.67799949645996,88.44316101074219,52.45014572143555,64.219970703125,96.94428253173828
2015-06-25,28.555770874023438,39.58268356323242,26.63534164428711,22.0049991607666,0.5123752355575562,17.91933250427246,87.56729125976562,52.1689567565918,63.99612808227539,94.89142608642578
2015-06-26,28.387800216674805,39.24452209472656,26.459177017211914,21.905000686645508,0.5019676685333252,17.805999755859375,87.59716033935547,52.396934509277344,64.11737823486328,93.08856964111328
2015-06-29,27.890588760375977,38.472808837890625,25.953073501586914,21.493000030517578,0.48696210980415344,17.468000411987305,85.39752960205078,51.067073822021484,62.224151611328125,92.23143005371094
2015-06-30,28.092164993286133,38.28205108642578,25.90281105041504,21.704500198364258,0.48672008514404297,17.884000778198242,85.3676528930664,51.49263381958008,62.62518310546875,93.84857177734375
2015-07-01,28.354206085205078,38.542179107666016,25.968997955322266,21.86949920654297,0.4937387704849243,17.94333267211914,86.5023193359375,52.06629943847656,63.27802276611328,93.63571166992188
2015-07-02,28.3183650970459,38.49882507324219,26.046630859375,21.885499954223633,0.49422287940979004,18.667999267578125,86.88053131103516,51.64559555053711,63.641727447509766,94.0442886352539
2015-07-06,28.21982192993164,38.49016189575195,26.019758224487305,21.802000045776367,0.48817217350006104,18.648000717163086,87.13931274414062,51.500274658203125,63.52981185913086,94.57142639160156
2015-07-07,28.150390625,38.412109375,26.127248764038086,21.836000442504883,0.47897517681121826,17.858667373657227,86.81086730957031,51.094871520996094,63.20338439941406,94.0914306640625
2015-07-08,27.45162010192871,38.36008834838867,25.719680786132812,21.485000610351562,0.4755867123603821,16.997333526611328,85.24822235107422,50.04697799682617,62.23349380493164,93.50714111328125
2015-07-09,26.891698837280273,38.602867126464844,25.911272048950195,21.719499588012695,0.46977800130844116,17.19466781616211,85.47714233398438,50.56710433959961,62.531925201416016,95.72714233398438
2015-07-10,27.610633850097656,38.680904388427734,26.38154411315918,22.175500869750977,0.478007048368454,17.27666664123535,87.53742980957031,51.286109924316406,63.809574127197266,97.22856903076172
2015-07-13,28.1436767578125,39.487308502197266,27.198673248291016,22.778499603271484,0.48115330934524536,17.477333068847656,89.67735290527344,52.08158874511719,64.83548736572266,101.08714294433594
2015-07-14,28.13248062133789,39.55667495727539,27.922746658325195,23.278499603271484,0.48139530420303345,17.709999084472656,89.25932312011719,52.80823516845703,65.37641906738281,100.37142944335938
2015-07-15,28.403474807739258,39.678070068359375,27.878952026367188,23.059499740600586,0.478007048368454,17.542667388916016,89.33894348144531,52.92298126220703,65.30179595947266,98.12999725341797
2015-07-16,28.78197479248047,40.45844650268555,28.85582733154297,23.77400016784668,0.488656222820282,17.778667449951172,90.42383575439453,53.20599365234375,65.81473541259766,115.80999755859375
2015-07-17,29.030580520629883,40.423763275146484,33.48788833618164,24.15049934387207,0.4857518672943115,18.310667037963867,94.52450561523438,52.93827819824219,66.10380554199219,114.7699966430664
2015-07-20,29.579299926757812,40.68389129638672,32.994720458984375,24.405000686645508,0.47679683566093445,18.817333221435547,97.45072174072266,52.97651672363281,67.80120086669922,110.55000305175781
2015-07-21,29.283662796020508,40.99604034423828,32.958892822265625,24.399999618530273,0.47897517681121826,17.784666061401367,97.928466796875,52.8541374206543,67.16703033447266,112.51000213623047
2015-07-22,28.045129776000977,39.487308502197266,32.948936462402344,24.41349983215332,0.46977800130844116,17.857999801635742,96.58480072021484,53.60373306274414,67.12037658691406,111.5
2015-07-23,28.03168487548828,39.981544494628906,32.06214141845703,24.108999252319336,0.4755867123603821,17.81333351135254,94.99230194091797,53.26716995239258,66.91522216796875,110.0999984741211
2015-07-24,27.883867263793945,39.834144592285156,31.031023025512695,26.47100067138672,0.47001999616622925,17.694000244140625,96.49520874023438,52.70881271362305,69.75969696044922,109.33999633789062
2015-07-27,27.496410369873047,39.32255172729492,31.215150833129883,26.570499420166016,0.4673577547073364,16.867332458496094,93.72825622558594,52.02040481567383,68.88304901123047,106.43000030517578
2015-07-28,27.633026123046875,39.31388854980469,31.251976013183594,26.30150032043457,0.4775228798389435,17.654666900634766,94.84300231933594,52.05099105834961,69.70374298095703,106.9000015258789
2015-07-29,27.54568099975586,40.13761901855469,31.447551727294922,26.450000762939453,0.4833315908908844,17.58799934387207,96.5350341796875,52.731746673583984,70.88815307617188,107.08000183105469
2015-07-30,27.40682601928711,40.64919662475586,31.480392456054688,26.83799934387207,0.48454171419143677,17.785999298095703,94.76338195800781,52.80823516845703,71.23319244384766,111.55999755859375
2015-07-31,27.16718101501465,40.493125915527344,31.133039474487305,26.8075008392334,0.48284751176834106,17.74333381652832,93.56900787353516,52.41813278198242,70.26329803466797,114.30999755859375
2015-08-03,26.526634216308594,40.58851623535156,31.411718368530273,26.75149917602539,0.4910764694213867,17.332666397094727,93.69839477539062,52.41813278198242,70.66434478759766,112.55999755859375
2015-08-04,25.675559997558594,41.22148513793945,31.314178466796875,26.594999313354492,0.4930126965045929,17.75200080871582,93.61876678466797,52.364601135253906,70.1980209350586,121.1500015258789
2015-08-05,25.845775604248047,41.25617218017578,32.037254333496094,26.850500106811523,0.4980953335762024,18.0086669921875,95.98761749267578,52.57112121582031,69.92759704589844,123.70999908447266
2015-08-06,25.902021408081055,40.423763275146484,31.982519149780273,26.472999572753906,0.4949488639831543,16.408666610717773,94.67379760742188,52.20396423339844,68.62191009521484,126.44999694824219
2015-08-07,25.989761352539062,40.527809143066406,31.615253448486328,26.131000518798828,0.5561822056770325,16.167333602905273,93.85765075683594,52.05099105834961,69.2094497680664,123.5199966430664
2015-08-10,26.934677124023438,41.039390563964844,31.537126541137695,26.200000762939453,0.5755446553230286,16.076000213623047,93.70835876464844,52.69350814819336,69.36801147460938,123.02999877929688
2015-08-11,25.53304672241211,40.24167251586914,32.88325500488281,26.37299919128418,0.5726401209831238,15.824666976928711,93.18084716796875,52.18867111206055,68.41671752929688,122.73999786376953
2015-08-12,25.92676544189453,40.527809143066406,32.822540283203125,26.295499801635742,0.5740923285484314,15.878000259399414,93.7481689453125,51.43141555786133,68.69696807861328,120.51000213623047
2015-08-13,25.90651512145996,40.51914596557617,32.66777420043945,26.482999801635742,0.5692517161369324,16.167333602905273,92.99173736572266,51.668548583984375,69.061279296875,123.7300033569336
2015-08-14,26.08875274658203,40.753265380859375,32.701114654541016,26.576000213623047,0.5697358250617981,16.209999084472656,93.9770736694336,51.92860794067383,69.33219909667969,123.38999938964844
2015-08-17,26.35872459411621,41.03073501586914,32.887725830078125,26.76099967956543,0.5661054253578186,16.999332427978516,93.48938751220703,52.06629943847656,69.50967407226562,125.36000061035156
2015-08-18,26.210241317749023,41.25766372680664,32.6518440246582,26.750999450683594,0.5609526634216309,17.381332397460938,94.72355651855469,52.17337417602539,69.56571197509766,124.05000305175781
